,index,dateofbirth
1148,-1177632000000000000,106
1149,-356745600000000000,106
1150,-740361600000000000,106
1151,-739843200000000000,106
1152,-820022400000000000,106
1153,-692928000000000000,106
1154,-1130025600000000000,106
1155,-719280000000000000,106
1156,-693619200000000000,106
1157,-222480000000000000,106
1158,-437529600000000000,106
1159,-224208000000000000,106
1160,-430358400000000000,106
1161,-542419200000000000,106
1162,-397440000000000000,105
1163,-861235200000000000,105
1164,-555292800000000000,105
1165,-348537600000000000,105
1166,-444355200000000000,105
1167,-613353600000000000,105
1168,-607305600000000000,105
1169,-552960000000000000,105
1170,-483321600000000000,105
1171,-373420800000000000,105
1172,-552787200000000000,105
1173,-991785600000000000,105
1174,-248400000000000000,105
1175,-489283200000000000,105
1176,-637632000000000000,105
1177,-488764800000000000,105
1178,-243388800000000000,105
1179,-1125878400000000000,105
1180,-1124064000000000000,105
1181,-463536000000000000,105
1182,-589075200000000000,105
1183,-584150400000000000,105
1184,-530496000000000000,105
1185,-256694400000000000,105
1186,-220233600000000000,105
1187,-625449600000000000,105
1188,-486432000000000000,105
1189,-831340800000000000,105
1190,-73353600000000000,105
1191,-579916800000000000,105
1192,-643161600000000000,105
1193,-880761600000000000,105
1194,-834537600000000000,105
1195,-600566400000000000,105
1196,-856828800000000000,105
1197,-1251849600000000000,105
1198,-486259200000000000,105
1199,194832000000000000,105
1200,-796953600000000000,105
1201,-642816000000000000,105
1202,-719366400000000000,105
1203,-636163200000000000,105
1204,-1027555200000000000,105
1205,-721958400000000000,105
1206,-1077321600000000000,105
1207,-280800000000000000,105
1208,-709603200000000000,105
1209,-514771200000000000,105
1210,-729907200000000000,105
1211,-729993600000000000,105
1212,-703468800000000000,105
1213,-411177600000000000,105
1214,-703123200000000000,105
1215,-702259200000000000,105
1216,-675648000000000000,105
1217,-469756800000000000,105
1218,559094400000000000,105
1219,-734832000000000000,105
1220,-430963200000000000,105
1221,-1073088000000000000,105
1222,-744336000000000000,105
1223,-736214400000000000,105
1224,-694224000000000000,105
1225,-510451200000000000,105
1226,-643680000000000000,105
1227,-740275200000000000,105
1228,-740102400000000000,105
1229,-408844800000000000,105
1230,-766281600000000000,105
1231,-901670400000000000,105
1232,-888278400000000000,105
1233,-274147200000000000,105
1234,-1307318400000000000,105
1235,-648259200000000000,105
1236,-720576000000000000,105
1237,-613180800000000000,104
1238,-640656000000000000,104
1239,-1067472000000000000,104
1240,-499651200000000000,104
1241,-452476800000000000,104
1242,-674870400000000000,104
1243,-733708800000000000,104
1244,-416188800000000000,104
1245,-460857600000000000,104
1246,-579571200000000000,104
1247,-906163200000000000,104
1248,-701136000000000000,104
1249,-806976000000000000,104
1250,-1032134400000000000,104
1251,-613958400000000000,104
1252,-647308800000000000,104
1253,-671587200000000000,104
1254,-752112000000000000,104
1255,-753235200000000000,104
1256,-490924800000000000,104
1257,-533433600000000000,104
1258,-406771200000000000,104
1259,-1085875200000000000,104
1260,-826070400000000000,104
1261,-602294400000000000,104
1262,-274320000000000000,104
1263,-359164800000000000,104
1264,-356140800000000000,104
1265,-414633600000000000,104
1266,-359424000000000000,104
1267,-693360000000000000,104
1268,-686793600000000000,104
1269,-542505600000000000,104
1270,-492048000000000000,104
1271,-1102982400000000000,104
1272,-718070400000000000,104
1273,-823564800000000000,104
1274,-410227200000000000,104
1275,274320000000000000,104
1276,-696124800000000000,104
1277,-525139200000000000,104
1278,-875836800000000000,104
1279,-387849600000000000,104
1280,-982454400000000000,104
1281,-240624000000000000,104
1282,-375926400000000000,104
1283,-1252972800000000000,104
1284,-341539200000000000,104
1285,-517881600000000000,104
1286,-661046400000000000,104
1287,-444096000000000000,104
1288,-1124236800000000000,104
1289,-401846400000000000,104
1290,-186883200000000000,104
1291,-710035200000000000,104
1292,-531532800000000000,104
1293,-517536000000000000,104
1294,-622425600000000000,104
1295,-368064000000000000,104
1296,-395539200000000000,104
1297,-264816000000000000,104
1298,-989193600000000000,104
1299,-568080000000000000,104
1300,-845337600000000000,104
1301,-336528000000000000,104
1302,-1154131200000000000,104
1303,-1323129600000000000,104
1304,-668476800000000000,104
1305,-704851200000000000,104
1306,-635644800000000000,104
1307,-723081600000000000,104
1308,-870048000000000000,103
1309,-844041600000000000,103
1310,-559180800000000000,103
1311,-1038614400000000000,103
1312,-590025600000000000,103
1313,-556502400000000000,103
1314,-852422400000000000,103
1315,-945561600000000000,103
1316,-375667200000000000,103
1317,-219369600000000000,103
1318,-1020038400000000000,103
1319,-591926400000000000,103
1320,-434419200000000000,103
1321,-563846400000000000,103
1322,-561859200000000000,103
1323,-938390400000000000,103
1324,-859420800000000000,103
1325,-739238400000000000,103
1326,-857001600000000000,103
1327,-594172800000000000,103
1328,-543283200000000000,103
1329,-858902400000000000,103
1330,-1122336000000000000,103
1331,-574300800000000000,103
1332,4060800000000000,103
1333,-907804800000000000,103
1334,-729388800000000000,103
1335,-705369600000000000,103
1336,-547344000000000000,103
1337,568598400000000000,103
1338,-563328000000000000,103
1339,-502761600000000000,103
1340,-851731200000000000,103
1341,-559267200000000000,103
1342,-574473600000000000,103
1343,-728006400000000000,103
1344,-505958400000000000,103
1345,-700531200000000000,103
1346,-725241600000000000,103
1347,-97200000000000000,103
1348,-924652800000000000,103
1349,-830044800000000000,103
1350,-497491200000000000,103
1351,-699148800000000000,103
1352,-443750400000000000,103
1353,-734918400000000000,103
1354,-361756800000000000,103
1355,-202780800000000000,103
1356,-366768000000000000,103
1357,-550281600000000000,103
1358,-450921600000000000,103
1359,-588816000000000000,103
1360,-503798400000000000,103
1361,-775785600000000000,103
1362,-882921600000000000,103
1363,-765331200000000000,103
1364,-686102400000000000,103
1365,-933033600000000000,103
1366,-612316800000000000,103
1367,-633484800000000000,103
1368,-407721600000000000,103
1369,-519177600000000000,103
1370,-460166400000000000,103
1371,-1053907200000000000,103
1372,-633312000000000000,103
1373,-935971200000000000,103
1374,-649728000000000000,103
1375,-462326400000000000,103
1376,-1091923200000000000,103
1377,-676771200000000000,103
1378,-1010448000000000000,103
1379,-748396800000000000,103
1380,-748828800000000000,103
1381,-1016150400000000000,103
1382,-933206400000000000,103
1383,-1064188800000000000,103
1384,-318384000000000000,103
1385,-801100800000000000,103
1386,-661564800000000000,103
1387,-751161600000000000,103
1388,-887500800000000000,103
1389,-357782400000000000,103
1390,-324777600000000000,103
1391,-896227200000000000,103
1392,-934675200000000000,103
1393,-539136000000000000,103
1394,-275184000000000000,103
1395,-477446400000000000,103
1396,-793152000000000000,103
1397,-771897600000000000,103
1398,-637545600000000000,103
1399,-800668800000000000,103
1400,-350006400000000000,103
1401,-837907200000000000,102
1402,-707356800000000000,102
1403,-1176422400000000000,102
1404,-570844800000000000,102
1405,-837820800000000000,102
1406,-708480000000000000,102
1407,-432000000000000000,102
1408,-482716800000000000,102
1409,-346204800000000000,102
1410,-412387200000000000,102
1411,-547603200000000000,102
1412,-894240000000000000,102
1413,-466473600000000000,102
1414,-1210377600000000000,102
1415,-470966400000000000,102
1416,-282182400000000000,102
1417,-1291593600000000000,102
1418,-370224000000000000,102
1419,-858643200000000000,102
1420,-641433600000000000,102
1421,-555552000000000000,102
1422,-449798400000000000,102
1423,-641174400000000000,102
1424,-274665600000000000,102
1425,-718675200000000000,102
1426,-399168000000000000,102
1427,-523411200000000000,102
1428,-718156800000000000,102
1429,-446774400000000000,102
1430,-521942400000000000,102
1431,-720662400000000000,102
1432,-637372800000000000,102
1433,-943401600000000000,102
1434,-267494400000000000,102
1435,-721353600000000000,102
1436,-527558400000000000,102
1437,-481248000000000000,102
1438,-414288000000000000,102
1439,-655603200000000000,102
1440,-987465600000000000,102
1441,-845769600000000000,102
1442,-883180800000000000,102
1443,-1114128000000000000,102
1444,-843609600000000000,102
1445,228960000000000000,102
1446,-934761600000000000,102
1447,-158025600000000000,102
1448,-409536000000000000,102
1449,-535680000000000000,102
1450,-491616000000000000,102
1451,-468633600000000000,102
1452,-447638400000000000,102
1453,-699321600000000000,102
1454,-734400000000000000,102
1455,-467769600000000000,102
1456,-212371200000000000,102
1457,-821664000000000000,102
1458,-538185600000000000,102
1459,-236131200000000000,102
1460,-823046400000000000,102
1461,-507600000000000000,102
1462,-868838400000000000,102
1463,-607046400000000000,102
1464,288144000000000000,102
1465,-898560000000000000,102
1466,-920073600000000000,102
1467,-1046304000000000000,102
1468,-736041600000000000,102
1469,-699926400000000000,102
1470,-390528000000000000,102
1471,-460684800000000000,102
1472,-1072224000000000000,102
1473,-411264000000000000,102
1474,-688262400000000000,102
1475,-485395200000000000,102
1476,-408326400000000000,102
1477,-873590400000000000,102
1478,-750643200000000000,102
1479,-732153600000000000,102
1480,-578102400000000000,102
1481,-250646400000000000,102
1482,-431222400000000000,102
1483,-179712000000000000,102
1484,-387417600000000000,102
1485,-227059200000000000,102
1486,-1006646400000000000,102
1487,-668736000000000000,102
1488,-940550400000000000,102
1489,-977702400000000000,101
1490,-355190400000000000,101
1491,-442713600000000000,101
1492,-647654400000000000,101
1493,-955670400000000000,101
1494,2505600000000000,101
1495,-695001600000000000,101
1496,-223862400000000000,101
1497,-926812800000000000,101
1498,-720316800000000000,101
1499,-720144000000000000,101
1500,-741139200000000000,101
1501,-556070400000000000,101
1502,-600912000000000000,101
1503,-489801600000000000,101
1504,-424828800000000000,101
1505,-796348800000000000,101
1506,-604713600000000000,101
1507,-848016000000000000,101
1508,-834192000000000000,101
1509,-836870400000000000,101
1510,-435369600000000000,101
1511,-760579200000000000,101
1512,-290217600000000000,101
1513,-700617600000000000,101
1514,375062400000000000,101
1515,-44323200000000000,101
1516,582854400000000000,101
1517,-830995200000000000,101
1518,-674092800000000000,101
1519,-610502400000000000,101
1520,-483926400000000000,101
1521,-710121600000000000,101
1522,-725414400000000000,101
1523,-658454400000000000,101
1524,-697161600000000000,101
1525,-711417600000000000,101
1526,-630806400000000000,101
1527,-982972800000000000,101
1528,-292291200000000000,101
1529,159667200000000000,101
1530,-595036800000000000,101
1531,-712454400000000000,101
1532,-217814400000000000,101
1533,-478656000000000000,101
1534,-716515200000000000,101
1535,-807494400000000000,101
1536,-915148800000000000,101
1537,-417139200000000000,101
1538,506217600000000000,101
1539,-386726400000000000,101
1540,-862185600000000000,101
1541,-902102400000000000,101
1542,-882489600000000000,101
1543,-393120000000000000,101
1544,-990921600000000000,101
1545,-496368000000000000,101
1546,-405475200000000000,101
1547,-508291200000000000,101
1548,-552268800000000000,101
1549,-490492800000000000,101
1550,-1056067200000000000,101
1551,-513129600000000000,101
1552,-511401600000000000,101
1553,-858988800000000000,101
1554,-399859200000000000,101
1555,-1151366400000000000,101
1556,-1312675200000000000,101
1557,-1213833600000000000,101
1558,-60480000000000000,101
1559,-496540800000000000,101
1560,-513907200000000000,101
1561,-382924800000000000,101
1562,-554083200000000000,101
1563,-384134400000000000,100
1564,-910224000000000000,100
1565,-521596800000000000,100
1566,363225600000000000,100
1567,-205286400000000000,100
1568,-520300800000000000,100
1569,-1094688000000000000,100
1570,-965779200000000000,100
1571,-710640000000000000,100
1572,-489110400000000000,100
1573,-735782400000000000,100
1574,-475804800000000000,100
1575,-375062400000000000,100
1576,-454118400000000000,100
1577,-842745600000000000,100
1578,-470361600000000000,100
1579,-589334400000000000,100
1580,-737337600000000000,100
1581,-1013299200000000000,100
1582,-935884800000000000,100
1583,-524620800000000000,100
1584,-676598400000000000,100
1585,-817948800000000000,100
1586,-1070236800000000000,100
1587,-609379200000000000,100
